Customer_ID,Contract_ID,Payment_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Internet_Service,Customer_Support_Calls,Senior_Citizen,Partner,Dependents,Churn
CUST06085,CON06085,PAY06085,Male,74,24,63.55,1525.2,Cable,0,Yes,No,Yes,Yes
CUST06086,CON06086,PAY06086,Female,27,18,32.52,585.36,DSL,7,No,No,No,Yes
CUST06087,CON06087,PAY06087,Female,18,45,101.78,4580.1,Cable,4,Yes,Yes,Yes,Yes
CUST06088,CON06088,PAY06088,Male,75,25,64.87,1621.75,DSL,0,No,Yes,No,No
CUST06089,CON06089,PAY06089,Female,73,41,63.39,2598.99,DSL,0,Yes,No,Yes,No
CUST06090,CON06090,PAY06090,Male,35,25,103.98,2599.5,Fiber Optic,2,Yes,No,Yes,Yes
CUST06091,CON06091,PAY06091,Female,22,6,101.39,608.34,,1,No,Yes,Yes,No
CUST06092,CON06092,PAY06092,Male,18,24,32.26,774.24,DSL,0,No,Yes,No,Yes
CUST06093,CON06093,PAY06093,Female,61,68,78.88,5363.84,,5,Yes,No,No,Yes
CUST06094,CON06094,PAY06094,Female,41,49,56.41,2764.09,,5,Yes,Yes,No,No
CUST06095,CON06095,PAY06095,Female,72,4,47.49,189.96,,3,No,Yes,Yes,No
CUST06096,CON06096,PAY06096,Female,74,6,81.44,488.64,,6,No,No,No,Yes
CUST06097,CON06097,PAY06097,Female,56,52,57.4,2984.8,,6,Yes,Yes,No,No
CUST06098,CON06098,PAY06098,Female,40,62,34.25,2123.5,DSL,2,No,No,Yes,Yes
CUST06099,CON06099,PAY06099,Female,28,21,28.22,592.62,Fiber Optic,0,No,No,No,No
CUST06100,CON06100,PAY06100,Female,43,69,30.64,2114.16,DSL,1,No,Yes,No,No
CUST06101,CON06101,PAY06101,Male,53,30,95.6,2868.0,,9,Yes,No,Yes,No
CUST06102,CON06102,PAY06102,Female,72,1,52.48,52.48,,2,No,Yes,Yes,No
CUST06103,CON06103,PAY06103,Male,21,54,29.29,1581.66,DSL,2,No,No,Yes,Yes
CUST06104,CON06104,PAY06104,Female,62,20,26.51,530.2,Fiber Optic,1,No,Yes,No,Yes
CUST06105,CON06105,PAY06105,Female,35,55,55.54,3054.7,Fiber Optic,2,No,No,Yes,Yes
CUST06106,CON06106,PAY06106,Female,64,28,62.85,1759.8,,2,No,Yes,Yes,Yes
CUST06107,CON06107,PAY06107,Male,53,48,102.44,4917.12,Cable,1,No,No,Yes,No
CUST06108,CON06108,PAY06108,Female,69,23,29.63,681.49,Fiber Optic,0,No,Yes,Yes,Yes
CUST06109,CON06109,PAY06109,Male,51,60,56.03,3361.8,Cable,8,Yes,Yes,No,No
CUST06110,CON06110,PAY06110,Female,33,57,99.38,5664.66,Fiber Optic,5,No,Yes,No,Yes
CUST06111,CON06111,PAY06111,Male,70,51,81.46,4154.46,,4,No,No,Yes,Yes
CUST06112,CON06112,PAY06112,Female,20,7,95.36,667.52,,1,No,Yes,Yes,No
CUST06113,CON06113,PAY06113,Female,18,10,102.45,1024.5,,2,No,Yes,Yes,No
CUST06114,CON06114,PAY06114,Male,62,62,27.12,1681.44,,0,No,Yes,Yes,No
CUST06115,CON06115,PAY06115,Male,30,26,98.88,2570.88,Fiber Optic,3,Yes,No,Yes,Yes
CUST06116,CON06116,PAY06116,Male,60,62,25.23,1564.26,,0,No,Yes,Yes,No
CUST06117,CON06117,PAY06117,Female,57,49,56.2,2753.8,,7,Yes,Yes,No,No
CUST06118,CON06118,PAY06118,Male,46,4,102.79,411.16,DSL,7,No,No,No,No
CUST06119,CON06119,PAY06119,Male,33,47,45.33,2130.51,Fiber Optic,7,No,Yes,No,Yes
CUST06120,CON06120,PAY06120,Male,36,61,95.67,5835.87,,5,Yes,No,Yes,Yes
CUST06121,CON06121,PAY06121,Female,63,72,80.58,5801.76,,6,Yes,No,No,Yes
CUST06122,CON06122,PAY06122,Male,56,68,58.58,3983.44,Fiber Optic,0,Yes,No,Yes,No
CUST06123,CON06123,PAY06123,Male,69,4,30.69,122.76,,5,Yes,No,Yes,No
CUST06124,CON06124,PAY06124,Female,23,9,102.47,922.23,,2,No,Yes,Yes,No
CUST06125,CON06125,PAY06125,Female,63,69,75.99,5243.31,,5,Yes,No,No,Yes
CUST06126,CON06126,PAY06126,Male,49,56,55.48,3106.88,Cable,0,No,Yes,No,No
CUST06127,CON06127,PAY06127,Female,49,13,33.47,435.11,Fiber Optic,6,No,Yes,Yes,Yes
CUST06128,CON06128,PAY06128,Female,54,45,96.79,4355.55,DSL,0,No,No,No,No
CUST06129,CON06129,PAY06129,Female,70,22,102.82,2262.04,Cable,2,No,No,Yes,No
CUST06130,CON06130,PAY06130,Female,33,47,64.45,3029.15,Fiber Optic,5,Yes,No,No,Yes
CUST06131,CON06131,PAY06131,Female,33,48,62.55,3002.4,Fiber Optic,5,Yes,No,No,Yes
CUST06132,CON06132,PAY06132,Male,18,14,51.84,725.76,Cable,3,Yes,Yes,No,Yes
CUST06133,CON06133,PAY06133,Male,21,54,33.47,1807.38,DSL,1,No,No,Yes,Yes
CUST06134,CON06134,PAY06134,Male,33,25,50.67,1266.75,,0,No,Yes,No,No
CUST06135,CON06135,PAY06135,Female,30,63,52.49,3306.87,Cable,2,No,Yes,Yes,No
CUST06136,CON06136,PAY06136,Female,48,3,55.45,166.35,DSL,3,Yes,No,Yes,No
CUST06137,CON06137,PAY06137,Male,68,54,32.6,1760.4,,4,No,Yes,Yes,No
CUST06138,CON06138,PAY06138,Female,76,1,33.03,33.03,Cable,1,Yes,Yes,Yes,Yes
CUST06139,CON06139,PAY06139,Male,34,4,57.42,229.68,,8,No,No,Yes,No
CUST06140,CON06140,PAY06140,Female,40,70,26.51,1855.7,DSL,0,No,Yes,No,No
CUST06141,CON06141,PAY06141,Male,58,67,82.59,5533.53,Fiber Optic,5,No,Yes,Yes,Yes
CUST06142,CON06142,PAY06142,Female,52,44,98.17,4319.48,DSL,0,No,No,No,No
CUST06143,CON06143,PAY06143,Female,52,32,98.04,3137.28,Cable,3,Yes,No,No,Yes
CUST06144,CON06144,PAY06144,Female,54,12,34.81,417.72,Fiber Optic,6,No,Yes,Yes,Yes
CUST06145,CON06145,PAY06145,Female,71,23,84.48,1943.04,Cable,0,Yes,Yes,No,Yes
CUST06146,CON06146,PAY06146,Male,61,62,31.25,1937.5,,0,No,Yes,Yes,No
CUST06147,CON06147,PAY06147,Female,55,70,97.88,6851.6,Fiber Optic,2,Yes,Yes,Yes,Yes
CUST06148,CON06148,PAY06148,Male,19,29,51.59,1496.11,,3,No,Yes,Yes,No
CUST06149,CON06149,PAY06149,Male,56,23,56.66,1303.18,Cable,5,Yes,Yes,Yes,Yes
CUST06150,CON06150,PAY06150,Male,49,44,45.84,2016.96,,4,No,No,Yes,No
CUST06151,CON06151,PAY06151,Male,18,22,30.71,675.62,DSL,0,No,Yes,No,Yes
CUST06152,CON06152,PAY06152,Male,46,5,99.04,495.2,DSL,5,No,No,No,No
CUST06153,CON06153,PAY06153,Female,21,46,98.76,4542.96,DSL,8,Yes,Yes,No,Yes
CUST06154,CON06154,PAY06154,Female,54,10,34.63,346.3,Fiber Optic,8,No,Yes,Yes,Yes
CUST06155,CON06155,PAY06155,Male,47,4,95.43,381.72,DSL,7,No,No,No,No
CUST06156,CON06156,PAY06156,Female,60,33,103.28,3408.24,,6,No,No,No,No
CUST06157,CON06157,PAY06157,Female,34,51,30.57,1559.07,Fiber Optic,7,No,Yes,No,Yes
CUST06158,CON06158,PAY06158,Male,23,46,33.18,1526.28,DSL,6,Yes,No,Yes,Yes
CUST06159,CON06159,PAY06159,Female,48,30,99.35,2980.5,Cable,4,Yes,No,No,Yes
CUST06160,CON06160,PAY06160,Female,30,40,28.78,1151.2,,1,No,No,No,Yes
CUST06161,CON06161,PAY06161,Female,76,37,60.04,2221.48,DSL,0,Yes,No,Yes,No
CUST06162,CON06162,PAY06162,Male,33,64,103.68,6635.52,,5,Yes,No,Yes,Yes
CUST06163,CON06163,PAY06163,Male,21,13,51.58,670.54,Cable,3,Yes,Yes,No,Yes
CUST06164,CON06164,PAY06164,Female,52,64,33.9,2169.6,Cable,4,Yes,No,Yes,Yes
CUST06165,CON06165,PAY06165,Female,76,70,46.88,3281.6,Cable,0,No,No,Yes,Yes
CUST06166,CON06166,PAY06166,Male,56,3,84.51,253.53,Fiber Optic,0,No,No,No,No
CUST06167,CON06167,PAY06167,Female,32,39,99.21,3869.19,Cable,0,Yes,Yes,Yes,No
CUST06168,CON06168,PAY06168,Male,38,47,62.18,2922.46,Fiber Optic,8,No,No,Yes,No
CUST06169,CON06169,PAY06169,Female,71,30,63.75,1912.5,Cable,0,Yes,No,Yes,Yes
CUST06170,CON06170,PAY06170,Male,69,60,76.58,4594.8,Cable,0,No,No,No,No
CUST06171,CON06171,PAY06171,Male,25,47,29.21,1372.87,DSL,4,Yes,No,Yes,Yes
CUST06172,CON06172,PAY06172,Female,40,66,33.78,2229.48,DSL,0,No,Yes,No,No
CUST06173,CON06173,PAY06173,Female,23,17,32.74,556.58,DSL,6,No,No,No,Yes
CUST06174,CON06174,PAY06174,Female,28,36,25.95,934.2,,2,No,No,No,Yes
CUST06175,CON06175,PAY06175,Female,72,20,102.16,2043.2,Cable,2,No,No,Yes,No
CUST06176,CON06176,PAY06176,Male,24,32,78.28,2504.96,Fiber Optic,7,Yes,Yes,No,Yes
CUST06177,CON06177,PAY06177,Female,44,12,77.6,931.2,Fiber Optic,1,No,Yes,No,Yes
CUST06178,CON06178,PAY06178,Male,52,65,78.79,5121.35,Fiber Optic,7,Yes,Yes,Yes,No
CUST06179,CON06179,PAY06179,Female,63,30,58.75,1762.5,,2,No,Yes,Yes,Yes
CUST06180,CON06180,PAY06180,Male,22,35,84.26,2949.1,Fiber Optic,6,Yes,Yes,No,Yes
CUST06181,CON06181,PAY06181,Female,72,24,79.13,1899.12,Cable,0,Yes,Yes,No,Yes
CUST06182,CON06182,PAY06182,Male,52,20,60.79,1215.8,Cable,4,Yes,Yes,Yes,Yes
CUST06183,CON06183,PAY06183,Male,58,71,81.7,5800.7,Fiber Optic,4,No,Yes,Yes,Yes
CUST06184,CON06184,PAY06184,Male,28,44,81.61,3590.84,DSL,4,No,No,No,No
CUST06185,CON06185,PAY06185,Female,19,60,101.5,6090.0,Fiber Optic,6,No,No,No,Yes
CUST06186,CON06186,PAY06186,Male,66,56,83.7,4687.2,Cable,0,No,No,No,No
CUST06187,CON06187,PAY06187,Female,71,72,50.49,3635.28,Cable,2,No,No,Yes,Yes
CUST06188,CON06188,PAY06188,Male,22,22,33.76,742.72,DSL,0,No,Yes,No,Yes
CUST06189,CON06189,PAY06189,Male,38,62,101.1,6268.2,,6,Yes,No,Yes,Yes
CUST06190,CON06190,PAY06190,Male,34,48,50.52,2424.96,Fiber Optic,8,No,Yes,No,Yes
CUST06191,CON06191,PAY06191,Male,34,20,63.17,1263.4,Fiber Optic,5,No,No,No,Yes
CUST06192,CON06192,PAY06192,Male,54,68,78.57,5342.76,Fiber Optic,7,Yes,Yes,Yes,No
CUST06193,CON06193,PAY06193,Male,55,51,99.07,5052.57,Cable,1,No,No,Yes,No
CUST06194,CON06194,PAY06194,Female,40,70,27.38,1916.6,DSL,0,No,Yes,No,No
CUST06195,CON06195,PAY06195,Female,68,35,53.34,1866.9,Cable,2,No,No,Yes,No
CUST06196,CON06196,PAY06196,Male,75,8,26.84,214.72,,6,Yes,No,Yes,No
CUST06197,CON06197,PAY06197,Female,73,49,64.29,3150.21,Cable,6,Yes,No,Yes,No
CUST06198,CON06198,PAY06198,Male,28,60,34.31,2058.6,Cable,8,Yes,Yes,Yes,Yes
CUST06199,CON06199,PAY06199,Female,72,1,52.16,52.16,,1,No,Yes,Yes,No
CUST06200,CON06200,PAY06200,Male,47,2,100.77,201.54,DSL,5,No,No,No,No
CUST06201,CON06201,PAY06201,Male,73,18,101.63,1829.34,,5,Yes,Yes,Yes,No
CUST06202,CON06202,PAY06202,Male,73,46,62.07,2855.22,Cable,8,No,Yes,No,Yes
CUST06203,CON06203,PAY06203,Female,19,8,98.97,791.76,,2,No,Yes,Yes,No
CUST06204,CON06204,PAY06204,Female,70,49,63.53,3112.97,Cable,4,Yes,No,Yes,No
CUST06205,CON06205,PAY06205,Female,63,7,33.22,232.54,,2,Yes,No,Yes,No
CUST06206,CON06206,PAY06206,Male,67,19,96.95,1842.05,,6,Yes,Yes,Yes,No
CUST06207,CON06207,PAY06207,Female,19,9,98.61,887.49,,2,No,Yes,Yes,No
CUST06208,CON06208,PAY06208,Female,76,72,54.2,3902.4,Cable,0,No,No,Yes,Yes
CUST06209,CON06209,PAY06209,Male,35,28,99.49,2785.72,Fiber Optic,4,Yes,No,Yes,Yes
CUST06210,CON06210,PAY06210,Female,44,31,53.16,1647.96,Fiber Optic,3,Yes,No,Yes,No
CUST06211,CON06211,PAY06211,Female,33,54,60.93,3290.22,Fiber Optic,3,No,No,Yes,Yes
CUST06212,CON06212,PAY06212,Male,29,3,63.79,191.37,,8,No,No,Yes,No
CUST06213,CON06213,PAY06213,Male,52,54,55.84,3015.36,Cable,2,No,Yes,No,No
CUST06214,CON06214,PAY06214,Female,29,45,56.58,2546.1,Fiber Optic,6,Yes,No,No,Yes
CUST06215,CON06215,PAY06215,Female,57,32,50.28,1608.96,DSL,6,Yes,Yes,No,Yes
CUST06216,CON06216,PAY06216,Female,24,21,34.66,727.86,Fiber Optic,1,No,No,No,No
CUST06217,CON06217,PAY06217,Female,63,59,102.23,6031.57,Cable,1,No,No,Yes,Yes
CUST06218,CON06218,PAY06218,Female,49,44,103.24,4542.56,DSL,2,No,No,No,No
CUST06219,CON06219,PAY06219,Female,32,35,97.28,3404.8,Cable,0,Yes,Yes,Yes,No
CUST06220,CON06220,PAY06220,Male,35,48,46.3,2222.4,Fiber Optic,8,No,Yes,No,Yes
CUST06221,CON06221,PAY06221,Male,27,34,59.55,2024.7,Fiber Optic,2,No,No,No,Yes
CUST06222,CON06222,PAY06222,Male,54,43,29.49,1268.07,,4,Yes,Yes,No,No
CUST06223,CON06223,PAY06223,Male,20,71,80.53,5717.63,DSL,5,No,No,No,No
CUST06224,CON06224,PAY06224,Female,69,49,57.38,2811.62,Cable,6,Yes,No,Yes,No
CUST06225,CON06225,PAY06225,Female,55,44,98.31,4325.64,DSL,1,No,No,No,No
CUST06226,CON06226,PAY06226,Female,68,28,60.31,1688.68,Cable,0,Yes,No,Yes,Yes
CUST06227,CON06227,PAY06227,Female,66,4,47.92,191.68,,1,No,Yes,Yes,No
CUST06228,CON06228,PAY06228,Male,75,7,29.91,209.37,,6,Yes,No,Yes,No
CUST06229,CON06229,PAY06229,Female,18,46,98.18,4516.28,DSL,6,Yes,Yes,No,Yes
CUST06230,CON06230,PAY06230,Male,21,12,53.4,640.8,Cable,5,Yes,Yes,No,Yes
CUST06231,CON06231,PAY06231,Male,23,54,34.87,1882.98,DSL,0,No,No,Yes,Yes
CUST06232,CON06232,PAY06232,Male,54,51,96.78,4935.78,Cable,0,No,No,Yes,No
CUST06233,CON06233,PAY06233,Male,63,60,34.27,2056.2,,0,No,Yes,Yes,No
CUST06234,CON06234,PAY06234,Female,55,71,96.17,6828.07,Fiber Optic,4,Yes,Yes,Yes,Yes
CUST06235,CON06235,PAY06235,Female,59,71,102.17,7254.07,Fiber Optic,4,Yes,Yes,Yes,Yes
CUST06236,CON06236,PAY06236,Male,30,58,31.61,1833.38,Cable,7,Yes,Yes,Yes,Yes
CUST06237,CON06237,PAY06237,Female,51,32,25.04,801.28,,5,No,No,Yes,Yes
CUST06238,CON06238,PAY06238,Female,31,35,98.8,3458.0,Cable,1,Yes,Yes,Yes,No
CUST06239,CON06239,PAY06239,Male,58,67,57.9,3879.3,Fiber Optic,1,Yes,No,Yes,No
CUST06240,CON06240,PAY06240,Female,60,72,75.92,5466.24,,6,Yes,No,No,Yes
CUST06241,CON06241,PAY06241,Male,29,56,27.97,1566.32,Cable,8,Yes,Yes,Yes,Yes
CUST06242,CON06242,PAY06242,Female,68,1,48.31,48.31,,1,No,Yes,Yes,No
CUST06243,CON06243,PAY06243,Male,70,22,102.19,2248.18,,6,Yes,Yes,Yes,No
CUST06244,CON06244,PAY06244,Female,18,63,95.45,6013.35,Fiber Optic,7,No,No,No,Yes
CUST06245,CON06245,PAY06245,Female,62,30,58.62,1758.6,,2,No,No,Yes,Yes
CUST06246,CON06246,PAY06246,Male,54,41,30.06,1232.46,,5,Yes,Yes,No,No
CUST06247,CON06247,PAY06247,Female,53,71,101.39,7198.69,Fiber Optic,4,Yes,Yes,Yes,Yes
CUST06248,CON06248,PAY06248,Female,37,48,25.17,1208.16,Fiber Optic,5,No,Yes,No,Yes
CUST06249,CON06249,PAY06249,Female,37,47,28.17,1323.99,Fiber Optic,7,No,Yes,No,Yes
CUST06250,CON06250,PAY06250,Female,40,48,62.08,2979.84,,3,Yes,Yes,No,No
CUST06251,CON06251,PAY06251,Female,66,25,30.23,755.75,Fiber Optic,1,No,Yes,Yes,Yes
CUST06252,CON06252,PAY06252,Female,60,32,95.96,3070.72,,7,No,No,No,No
CUST06253,CON06253,PAY06253,Male,64,60,29.43,1765.8,,0,No,Yes,Yes,No
CUST06254,CON06254,PAY06254,Male,36,45,64.24,2890.8,Fiber Optic,7,No,No,Yes,No
CUST06255,CON06255,PAY06255,Female,71,29,62.99,1826.71,Cable,2,Yes,No,Yes,Yes
CUST06256,CON06256,PAY06256,Male,67,52,81.45,4235.4,,5,No,No,Yes,Yes
CUST06257,CON06257,PAY06257,Female,44,31,50.89,1577.59,Fiber Optic,4,Yes,No,Yes,No
CUST06258,CON06258,PAY06258,Male,51,59,56.55,3336.45,Cable,8,Yes,Yes,No,No
CUST06259,CON06259,PAY06259,Female,70,1,52.75,52.75,,1,No,Yes,Yes,No
CUST06260,CON06260,PAY06260,Male,49,64,78.55,5027.2,Fiber Optic,6,Yes,Yes,Yes,No
CUST06261,CON06261,PAY06261,Male,72,46,63.55,2923.3,Cable,6,No,Yes,No,Yes
CUST06262,CON06262,PAY06262,Male,20,34,78.66,2674.44,Fiber Optic,6,Yes,Yes,No,Yes
CUST06263,CON06263,PAY06263,Male,23,47,26.15,1229.05,DSL,5,Yes,No,Yes,Yes
CUST06264,CON06264,PAY06264,Female,65,6,26.68,160.08,,2,Yes,No,Yes,No
CUST06265,CON06265,PAY06265,Female,44,6,57.67,346.02,DSL,4,No,Yes,Yes,No
CUST06266,CON06266,PAY06266,Female,25,18,32.35,582.3,DSL,5,No,No,No,Yes
CUST06267,CON06267,PAY06267,Female,38,47,32.09,1508.23,Fiber Optic,7,No,Yes,No,Yes
CUST06268,CON06268,PAY06268,Female,58,72,81.44,5863.68,,5,Yes,No,No,Yes
CUST06269,CON06269,PAY06269,Female,61,18,34.34,618.12,Fiber Optic,2,No,Yes,No,Yes
CUST06270,CON06270,PAY06270,Male,55,60,59.31,3558.6,Cable,7,Yes,Yes,No,No
CUST06271,CON06271,PAY06271,Male,49,5,99.59,497.95,DSL,6,No,No,No,No
CUST06272,CON06272,PAY06272,Male,71,55,28.68,1577.4,,5,No,Yes,Yes,No
CUST06273,CON06273,PAY06273,Female,40,11,83.45,917.95,Fiber Optic,2,No,Yes,No,Yes
CUST06274,CON06274,PAY06274,Female,69,45,59.93,2696.85,Fiber Optic,7,No,No,Yes,Yes
CUST06275,CON06275,PAY06275,Female,31,48,59.24,2843.52,Fiber Optic,6,Yes,No,No,Yes
CUST06276,CON06276,PAY06276,Female,22,10,104.48,1044.8,,3,No,Yes,Yes,No
CUST06277,CON06277,PAY06277,Female,41,66,31.01,2046.66,DSL,2,No,No,Yes,Yes
CUST06278,CON06278,PAY06278,Male,75,34,83.38,2834.92,Fiber Optic,6,No,No,No,Yes
CUST06279,CON06279,PAY06279,Male,64,60,78.73,4723.8,Cable,0,No,No,No,No
CUST06280,CON06280,PAY06280,Male,30,3,56.42,169.26,,7,No,No,Yes,No
CUST06281,CON06281,PAY06281,Female,39,49,64.24,3147.76,,4,Yes,Yes,No,No
CUST06282,CON06282,PAY06282,Male,37,61,99.13,6046.93,,6,Yes,No,Yes,Yes
CUST06283,CON06283,PAY06283,Female,33,39,99.15,3866.85,Cable,0,Yes,Yes,Yes,No
CUST06284,CON06284,PAY06284,Female,53,67,26.5,1775.5,Cable,4,Yes,No,Yes,Yes
CUST06285,CON06285,PAY06285,Male,54,66,34.14,2253.24,Cable,4,No,No,No,Yes
CUST06286,CON06286,PAY06286,Female,32,59,102.99,6076.41,Fiber Optic,5,No,Yes,No,Yes
CUST06287,CON06287,PAY06287,Female,30,61,54.44,3320.84,Cable,2,No,Yes,Yes,No
CUST06288,CON06288,PAY06288,Male,20,37,52.56,1944.72,Cable,8,Yes,Yes,Yes,Yes
CUST06289,CON06289,PAY06289,Male,30,34,61.4,2087.6,Fiber Optic,2,No,No,No,Yes
CUST06290,CON06290,PAY06290,Female,63,31,57.5,1782.5,,1,No,Yes,Yes,Yes
CUST06291,CON06291,PAY06291,Male,33,17,76.98,1308.66,DSL,0,Yes,No,Yes,No
CUST06292,CON06292,PAY06292,Female,73,41,60.64,2486.24,DSL,1,Yes,No,Yes,No
CUST06293,CON06293,PAY06293,Female,46,6,63.43,380.58,DSL,4,No,Yes,Yes,No
CUST06294,CON06294,PAY06294,Female,60,25,76.07,1901.75,DSL,4,Yes,Yes,No,No
CUST06295,CON06295,PAY06295,Male,32,25,51.41,1285.25,,0,No,Yes,No,No
CUST06296,CON06296,PAY06296,Male,70,53,29.88,1583.64,,5,No,Yes,Yes,No
CUST06297,CON06297,PAY06297,Male,37,19,62.91,1195.29,Fiber Optic,3,No,No,No,Yes
CUST06298,CON06298,PAY06298,Male,58,22,62.23,1369.06,Cable,6,Yes,Yes,Yes,Yes
CUST06299,CON06299,PAY06299,Male,66,49,81.22,3979.78,,4,No,No,Yes,Yes
CUST06300,CON06300,PAY06300,Male,53,2,57.89,115.78,Cable,5,Yes,Yes,No,No
CUST06301,CON06301,PAY06301,Male,27,26,83.29,2165.54,Cable,0,No,No,Yes,No
CUST06302,CON06302,PAY06302,Female,52,11,32.75,360.25,Fiber Optic,6,No,Yes,Yes,Yes
CUST06303,CON06303,PAY06303,Female,64,29,57.02,1653.58,,0,No,Yes,Yes,Yes
CUST06304,CON06304,PAY06304,Male,31,57,26.04,1484.28,Cable,7,Yes,Yes,Yes,Yes
CUST06305,CON06305,PAY06305,Female,21,61,99.88,6092.68,Fiber Optic,8,No,No,No,Yes
CUST06306,CON06306,PAY06306,Male,53,2,77.35,154.7,Fiber Optic,0,No,No,No,No
CUST06307,CON06307,PAY06307,Male,69,54,25.96,1401.84,,3,No,Yes,Yes,No
CUST06308,CON06308,PAY06308,Male,19,35,81.5,2852.5,Fiber Optic,7,Yes,Yes,No,Yes
CUST06309,CON06309,PAY06309,Male,60,67,32.29,2163.43,Cable,5,No,No,No,Yes
CUST06310,CON06310,PAY06310,Female,44,6,64.32,385.92,DSL,5,No,Yes,Yes,No
CUST06311,CON06311,PAY06311,Male,24,29,83.68,2426.72,Cable,0,No,No,Yes,No
CUST06312,CON06312,PAY06312,Male,54,24,56.61,1358.64,Cable,5,Yes,Yes,Yes,Yes
CUST06313,CON06313,PAY06313,Male,20,33,84.67,2794.11,DSL,7,Yes,No,No,No
CUST06314,CON06314,PAY06314,Male,34,5,55.81,279.05,,7,No,No,Yes,No
CUST06315,CON06315,PAY06315,Female,33,56,63.64,3563.84,Fiber Optic,3,No,No,Yes,Yes
CUST06316,CON06316,PAY06316,Male,35,48,53.91,2587.68,Fiber Optic,8,No,Yes,No,Yes
CUST06317,CON06317,PAY06317,Female,61,70,83.17,5821.9,,6,Yes,No,No,Yes
CUST06318,CON06318,PAY06318,Male,22,36,50.74,1826.64,Fiber Optic,0,Yes,No,No,No
CUST06319,CON06319,PAY06319,Male,55,1,84.77,84.77,Fiber Optic,0,No,No,No,No
CUST06320,CON06320,PAY06320,Female,59,33,100.88,3329.04,,5,No,No,No,No
CUST06321,CON06321,PAY06321,Male,74,47,62.2,2923.4,Cable,8,No,Yes,No,Yes
CUST06322,CON06322,PAY06322,Male,55,51,103.17,5261.67,Cable,1,No,No,Yes,No
CUST06323,CON06323,PAY06323,Female,48,32,101.83,3258.56,Cable,5,Yes,No,No,Yes
CUST06324,CON06324,PAY06324,Female,41,68,29.83,2028.44,DSL,0,No,Yes,No,No
CUST06325,CON06325,PAY06325,Male,70,6,83.71,502.26,,0,Yes,No,Yes,Yes
CUST06326,CON06326,PAY06326,Female,21,6,97.93,587.58,,3,No,Yes,Yes,No
CUST06327,CON06327,PAY06327,Male,28,25,82.0,2050.0,Cable,0,No,No,Yes,No
CUST06328,CON06328,PAY06328,Female,32,49,26.9,1318.1,Fiber Optic,5,No,Yes,No,Yes
CUST06329,CON06329,PAY06329,Male,34,20,58.38,1167.6,Fiber Optic,4,No,No,No,Yes
CUST06330,CON06330,PAY06330,Female,31,37,27.0,999.0,,2,No,No,No,Yes
CUST06331,CON06331,PAY06331,Female,65,5,29.3,146.5,,2,Yes,No,Yes,No
CUST06332,CON06332,PAY06332,Male,18,14,49.46,692.44,Cable,5,Yes,Yes,No,Yes
CUST06333,CON06333,PAY06333,Male,21,13,50.62,658.06,Cable,3,Yes,Yes,No,Yes
CUST06334,CON06334,PAY06334,Female,37,48,34.46,1654.08,Fiber Optic,6,No,Yes,No,Yes
CUST06335,CON06335,PAY06335,Female,20,7,96.83,677.81,,3,No,Yes,Yes,No
CUST06336,CON06336,PAY06336,Female,68,50,61.21,3060.5,Cable,5,Yes,No,Yes,No
CUST06337,CON06337,PAY06337,Female,34,51,28.27,1441.77,Fiber Optic,7,No,Yes,No,Yes
CUST06338,CON06338,PAY06338,Female,48,30,97.87,2936.1,Cable,4,Yes,No,No,Yes
CUST06339,CON06339,PAY06339,Male,63,70,76.35,5344.5,Fiber Optic,4,No,Yes,Yes,Yes
CUST06340,CON06340,PAY06340,Female,54,12,25.98,311.76,Fiber Optic,8,No,Yes,Yes,Yes
CUST06341,CON06341,PAY06341,Female,65,27,57.34,1548.18,,2,No,No,Yes,Yes
CUST06342,CON06342,PAY06342,Male,67,56,83.7,4687.2,Cable,1,No,No,No,No
CUST06343,CON06343,PAY06343,Female,70,18,102.03,1836.54,Cable,3,No,No,Yes,No
CUST06344,CON06344,PAY06344,Male,56,3,62.1,186.3,Cable,4,Yes,Yes,No,No
CUST06345,CON06345,PAY06345,Female,40,8,64.1,512.8,DSL,5,No,Yes,Yes,No
CUST06346,CON06346,PAY06346,Female,60,26,75.62,1966.12,DSL,4,Yes,Yes,No,No
CUST06347,CON06347,PAY06347,Male,52,3,104.41,313.23,DSL,7,No,No,No,No
CUST06348,CON06348,PAY06348,Female,63,4,34.94,139.76,,2,Yes,No,Yes,No
CUST06349,CON06349,PAY06349,Female,32,36,30.29,1090.44,,2,No,No,No,Yes
CUST06350,CON06350,PAY06350,Male,25,36,60.95,2194.2,Fiber Optic,2,No,No,No,Yes
CUST06351,CON06351,PAY06351,Female,58,22,76.56,1684.32,DSL,3,Yes,Yes,No,No
CUST06352,CON06352,PAY06352,Female,69,24,34.38,825.12,Fiber Optic,0,No,Yes,Yes,Yes
CUST06353,CON06353,PAY06353,Male,59,45,26.6,1197.0,,4,Yes,Yes,No,No
CUST06354,CON06354,PAY06354,Male,20,37,49.45,1829.65,Cable,7,Yes,Yes,Yes,Yes
CUST06355,CON06355,PAY06355,Female,68,6,32.35,194.1,,2,Yes,No,Yes,No
CUST06356,CON06356,PAY06356,Male,19,11,54.02,594.22,Cable,3,Yes,Yes,No,Yes
CUST06357,CON06357,PAY06357,Female,20,10,95.52,955.2,,1,No,Yes,Yes,No
